100 3000
73 85
15 1 531
13 49 8
4 77 880
100 94 610
75 70 369
86 70 200
76 65 178
39 49 102
22 87 884
67 36 890
49 48 72
57 26 971
22 26 288
4 25 961
93 38 365
15 49 823
77 24 39
88 87 687
1 59 683
7 35 936
27 39 894
97 59 947
16 99 282
21 54 362
32 51 154
28 55 339
27 95 288
66 14 812
87 68 177
46 1 689
52 50 98
50 14 353
20 19 69
71 5 779
70 78 873
97 100 632
100 78 195
74 29 359
5 83 716
3 78 725
82 38 427
71 50 101
97 11 559
45 34 802
17 81 418
92 83 68
93 67 113
18 92 948
98 4 337
85 83 592
65 66 58
46 98 326
66 78 999
68 53 83
40 17 770
71 98 539
56 14 804
59 46 541
67 13 351
49 18 830
86 66 465
29 74 256
25 53 819
12 65 871
37 84 155
86 91 546
55 58 986
40 28 269
63 73 698
81 98 397
77 4 219
49 54 455
16 98 425
1 86 340
32 98 849
41 67 673
39 9 347
80 47 413
78 29 365
24 55 268
46 77 321
26 79 45
55 64 67
50 22 265
90 19 877
94 16 773
27 96 32
80 18 846
3 28 398
65 22 237
90 9 700
72 54 705
7 19 956
75 24 636
54 24 95
61 44 832
66 100 184
6 75 464
37 20 464
60 27 988
87 35 593
72 64 299
67 51 758
81 64 833
28 6 592
71 38 755
77 78 190
99 54 689
61 27 239
4 21 543
60 98 309
6 7 382
50 47 644
71 23 848
20 91 251
24 22 412
60 31 242
69 20 786
8 31 553
58 24 256
48 33 683
68 11 640
98 34 167
45 52 480
32 36 172
60 18 908
57 52 634
58 34 684
16 73 4
9 10 638
67 1 982
58 1 769
91 1 631
28 87 22
78 88 652
25 80 617
38 75 131
42 29 598
3 50 360
53 38 607
11 48 689
12 59 412
78 17 265
29 80 743
5 28 312
40 6 893
60 3 660
68 99 329
72 65 760
34 47 564
20 32 480
32 45 988
93 8 459
80 45 834
33 59 762
70 35 809
40 97 375
6 58 612
95 25 397
12 54 937
71 29 595
84 41 757
82 5 803
8 70 442
19 74 489
24 88 523
3 68 266
70 14 894
55 21 47
83 6 168
18 70 399
73 63 805
48 56 889
72 46 52
60 17 931
44 76 798
53 47 920
89 34 209
46 19 286
98 84 723
83 54 98
56 42 495
95 55 117
37 73 870
58 21 158
43 83 87
31 83 934
83 85 418
68 100 144
13 29 730
1 48 67
71 65 466
23 70 302
19 34 49
80 25 993
1 69 406
100 51 646
96 98 724
94 5 821
69 89 57
46 99 134
2 97 82
57 32 921
22 25 223
37 88 885
100 4 321
12 74 893
14 12 208
86 23 315
66 39 877
45 78 907
40 66 359
14 80 535
57 27 362
88 45 776
57 89 388
18 83 467
15 87 929
36 83 398
34 72 992
3 77 41
1 60 355
98 18 487
17 53 456
100 59 990
10 99 44
93 48 951
77 94 936
82 23 246
22 52 395
88 57 979
5 91 536
93 82 651
72 27 670
96 72 791
18 47 268
64 81 366
41 8 456
32 94 471
92 82 240
35 91 626
23 8 432
100 85 569
6 38 312
28 44 82
62 82 175
91 7 759
7 87 617
15 36 140
97 6 305
17 92 526
67 35 623
39 78 288
21 89 26
93 39 323
91 94 965
81 26 634
25 83 280
25 78 447
47 24 19
100 54 108
78 77 948
93 56 149
75 28 123
98 62 622
1 25 463
23 59 350
3 100 183
56 19 959
17 35 959
37 97 743
52 46 748
2 54 405
76 13 819
10 91 797
96 63 1000
37 46 761
66 49 714
58 87 362
69 48 620
55 87 458
11 68 401
43 60 671
33 48 68
52 11 248
86 38 550
54 65 136
1 62 167
26 24 646
30 27 513
100 96 901
3 24 358
11 98 220
1 35 441
96 80 514
19 51 329
46 43 890
93 75 331
79 64 875
100 65 649
19 75 888
93 40 968
4 52 921
75 72 344
91 49 726
13 46 15
93 96 802
82 16 857
69 29 957
86 12 694
21 24 933
18 60 579
22 100 180
11 83 783
53 31 997
13 54 22
97 37 484
35 5 119
95 81 246
12 62 668
51 74 557
41 88 500
6 86 603
41 84 323
52 73 879
100 5 60
23 4 883
26 2 941
87 75 23
53 34 691
15 56 264
58 94 950
100 77 54
48 40 247
11 64 574
42 40 621
35 28 388
42 58 572
83 70 514
57 44 40
94 44 551
23 91 422
73 27 486
69 36 305
45 26 191
64 73 9
10 65 153
43 96 925
53 22 752
49 2 527
62 63 911
100 98 295
12 11 196
19 72 537
50 74 687
63 91 792
54 2 561
75 38 26
72 21 875
63 11 669
87 72 709
68 74 224
30 33 881
41 46 72
76 10 681
31 100 613
53 37 560
75 1 440
57 82 596
89 94 390
12 43 386
95 94 342
85 94 17
72 3 357
40 60 92
15 74 51
88 100 134
76 25 312
70 11 745
25 30 791
64 99 647
47 92 980
39 41 916
91 21 163
21 68 536
66 47 701
54 27 835
74 60 513
71 96 210
96 5 97
57 56 71
9 5 178
10 42 236
22 49 219
60 8 517
30 41 796
41 39 675
62 71 757
7 33 769
13 12 132
76 90 396
11 54 516
23 55 960
56 52 592
29 24 83
12 58 64
63 62 789
60 44 442
93 59 838
2 20 585
5 78 625
9 100 448
68 17 978
79 35 77
3 18 283
47 93 34
60 61 469
91 82 835
67 52 841
89 83 176
69 84 262
19 20 278
59 21 485
93 95 673
84 70 187
88 36 253
33 43 154
80 62 510
41 33 536
79 62 84
40 87 671
80 91 40
73 92 562
2 99 794
64 43 872
27 87 728
42 78 691
47 76 348
86 67 742
84 31 238
28 84 946
27 29 498
47 98 135
73 47 620
21 16 385
29 51 87
13 19 423
92 74 535
20 99 413
83 72 81
32 34 1000
10 87 937
84 83 43
32 56 250
98 2 31
85 70 49
18 73 943
85 69 615
30 91 782
100 12 408
7 98 31
59 93 657
93 66 42
4 73 590
84 79 388
8 100 391
90 40 528
53 20 75
70 62 341
54 4 4
34 16 250
13 35 398
60 62 332
37 95 13
52 97 983
38 99 367
61 41 530
21 67 291
64 36 147
95 39 170
51 21 197
47 94 435
10 62 951
43 40 565
31 18 570
60 29 738
45 100 48
22 78 960
32 73 980
4 96 468
18 39 335
55 2 48
15 37 406
18 9 579
7 67 279
58 70 154
42 13 362
63 36 871
9 40 593
39 14 108
3 36 76
38 81 672
73 55 571
83 52 17
50 13 261
98 28 60
55 85 151
3 11 560
69 62 172
23 85 852
100 20 362
21 94 268
22 77 62
35 23 227
96 87 752
88 90 888
88 19 316
62 60 729
35 4 381
29 18 201
59 83 345
46 75 840
100 35 685
79 97 380
89 84 906
60 96 743
18 45 66
14 9 658
12 90 907
67 50 694
46 56 361
80 30 968
94 4 727
8 97 465
55 12 171
79 86 170
24 63 718
90 51 120
45 85 405
86 57 15
71 87 723
89 78 273
1 92 217
1 21 717
5 14 686
14 72 5
94 22 800
48 63 593
61 46 898
81 91 831
12 47 417
4 99 550
78 96 446
32 39 816
33 77 998
10 7 306
46 100 137
27 1 115
26 60 997
26 39 615
25 40 518
54 9 37
34 60 333
86 30 472
8 38 474
93 32 738
90 36 958
71 25 964
49 9 522
61 58 464
5 15 168
74 69 161
27 74 754
43 37 245
8 90 632
11 16 153
15 60 521
50 16 897
88 26 80
32 41 102
96 18 108
44 24 286
76 77 155
21 2 859
14 69 694
75 63 582
88 67 885
94 29 734
51 82 570
89 77 254
57 11 73
1 84 854
67 90 37
42 96 778
94 37 367
24 46 220
40 53 508
46 37 454
64 51 129
12 82 469
24 69 379
62 31 741
32 58 826
67 19 642
35 44 917
83 76 710
25 44 254
27 76 253
95 67 365
37 21 824
78 35 264
71 22 345
73 40 410
15 84 294
84 47 772
14 43 874
30 11 464
17 55 288
24 14 749
9 71 948
18 54 391
97 68 179
34 50 752
25 19 237
46 78 402
37 94 388
62 17 24
95 16 497
65 42 314
49 74 376
32 91 124
15 18 504
24 1 40
69 2 55
41 95 142
49 26 772
94 24 441
21 11 991
80 96 599
42 47 489
13 94 158
70 13 588
18 42 153
87 9 704
25 1 131
84 64 899
95 100 930
63 3 883
62 25 821
64 39 530
95 3 146
69 88 168
77 63 531
5 63 770
77 80 57
98 55 237
14 8 966
84 18 96
38 87 708
35 94 464
96 42 933
73 53 739
53 92 707
87 40 256
93 58 256
84 54 538
70 63 150
12 91 310
45 84 36
83 90 95
44 9 238
90 92 28
88 6 881
77 71 180
24 15 314
28 19 465
57 93 656
99 25 154
84 29 723
85 53 477
78 22 236
32 85 620
89 66 973
25 76 677
38 66 197
54 70 408
46 65 327
91 86 227
84 76 74
46 21 336
9 42 481
45 63 203
78 86 27
96 29 693
64 12 148
21 19 426
99 17 910
96 65 622
89 99 483
86 32 43
31 59 126
38 26 887
21 42 65
82 17 534
97 82 309
45 57 747
72 36 106
31 33 145
21 23 328
66 45 226
25 97 662
62 8 712
40 33 954
44 78 987
17 22 502
49 64 263
53 74 274
65 29 182
66 50 529
54 73 485
19 43 485
33 82 232
3 67 580
12 22 618
70 7 918
76 95 593
66 32 642
16 96 14
63 26 385
69 26 91
30 50 397
50 21 273
4 10 808
59 39 415
67 15 461
11 22 856
85 67 387
59 72 246
96 43 94
22 17 880
18 37 994
55 100 736
45 33 514
74 38 57
79 38 63
10 25 243
49 80 248
73 23 826
1 36 98
50 89 614
30 81 925
99 41 243
40 74 283
35 81 898
35 14 767
27 94 236
88 50 434
68 31 765
54 20 763
85 22 33
88 53 29
38 74 984
17 3 975
21 13 471
96 9 876
7 57 39
17 61 254
17 96 236
46 51 523
92 88 688
91 24 129
15 24 32
53 49 273
5 54 840
43 28 152
88 40 252
67 99 395
58 79 857
65 31 949
48 51 39
88 95 270
91 54 695
76 27 260
41 47 92
42 20 60
11 84 575
99 23 262
31 61 215
60 84 805
33 67 738
32 29 755
70 77 228
15 76 291
64 38 25
91 36 31
91 27 135
12 68 397
37 52 961
51 96 980
35 2 500
67 26 347
20 87 595
28 26 30
3 41 644
45 61 622
50 37 921
95 49 948
45 22 275
37 35 775
3 47 657
87 59 545
96 90 124
45 30 860
65 54 541
39 59 940
87 28 162
59 53 133
62 3 389
48 67 497
73 56 64
31 52 301
50 53 919
82 76 411
50 72 493
33 18 48
53 25 629
5 23 355
1 89 897
71 49 153
20 46 443
43 70 400
22 70 690
73 41 889
84 90 288
61 82 397
65 80 620
93 86 442
94 95 98
8 98 571
68 81 491
84 63 724
13 99 924
59 79 65
89 91 533
50 29 110
87 4 789
33 40 883
47 79 595
56 86 858
57 49 280
56 18 927
41 36 965
10 39 618
95 68 315
30 46 897
34 62 688
88 9 482
14 34 599
66 63 340
60 4 512
27 16 766
36 98 225
99 75 387
92 99 98
58 74 637
44 43 39
94 34 14
38 31 975
23 50 1
47 17 907
56 61 427
12 8 974
27 13 174
69 76 157
71 17 890
23 56 586
23 27 35
36 49 177
67 33 795
88 39 239
27 22 555
34 93 509
93 77 688
49 23 194
29 45 323
85 55 178
88 69 887
30 77 941
100 57 182
91 17 746
72 37 122
65 61 410
21 63 210
32 50 5
6 77 127
22 29 623
86 50 347
50 60 429
43 10 827
65 14 780
28 68 756
54 86 267
91 4 235
24 93 594
94 43 153
3 42 20
52 6 464
36 47 370
56 67 327
86 18 660
99 76 83
73 20 629
93 46 766
6 17 925
6 11 42
55 50 680
47 48 373
5 97 271
81 60 119
61 31 749
76 22 447
71 92 599
32 52 369
99 11 908
35 61 209
69 30 673
75 27 252
90 7 302
79 51 411
87 100 22
44 17 712
40 72 896
61 90 364
63 86 382
44 42 818
19 93 735
25 64 255
88 37 770
24 9 499
51 91 902
66 96 30
28 30 863
82 100 858
83 87 676
40 78 275
60 75 701
56 27 223
69 51 156
20 56 726
34 28 353
47 2 925
83 19 340
59 47 338
32 2 441
49 42 207
36 43 854
36 55 816
35 49 110
23 49 431
17 48 520
82 30 919
24 86 570
64 90 932
79 66 611
73 93 56
99 35 151
51 52 807
41 30 388
16 82 647
39 55 353
46 20 409
32 93 404
79 95 586
74 13 846
75 34 329
72 29 931
40 85 64
26 58 453
78 98 393
53 96 126
52 85 255
67 62 837
30 74 560
48 54 336
78 56 56
43 54 904
25 59 439
52 70 239
55 51 165
48 47 453
63 40 789
7 63 871
71 70 673
89 31 657
48 89 168
66 99 706
81 94 689
38 5 693
73 12 727
49 37 267
99 3 68
35 29 782
67 94 560
14 54 126
16 20 930
97 12 968
62 45 82
2 72 791
84 14 334
85 5 826
40 4 976
14 6 695
16 10 653
99 43 620
85 63 398
42 86 570
76 19 188
97 20 127
86 84 71
94 8 788
14 68 394
33 27 289
78 54 79
68 61 131
61 97 952
69 70 429
68 94 215
12 73 913
97 29 990
37 58 94
53 1 71
5 89 487
37 22 194
39 81 563
52 81 161
48 20 5
90 54 350
57 34 778
50 51 490
44 29 729
84 22 192
95 90 1000
100 11 200
41 3 29
76 53 932
66 9 991
17 40 557
57 42 235
18 44 451
56 63 548
25 35 292
83 23 220
53 71 314
29 39 415
24 72 491
27 32 34
96 30 37
92 85 139
48 92 547
20 98 552
60 32 667
100 55 404
52 79 711
36 25 338
7 17 310
74 48 693
1 72 583
45 54 413
51 4 219
38 3 575
65 72 92
86 16 82
93 53 690
25 9 660
80 50 76
20 93 794
7 97 845
81 36 408
27 18 447
60 82 760
93 9 369
60 22 252
74 10 276
19 12 95
28 69 528
7 60 173
49 34 25
10 2 956
65 97 229
73 38 673
44 49 507
13 45 281
21 12 782
17 65 105
86 26 379
82 28 694
46 80 801
7 44 576
26 69 113
77 3 557
4 48 635
97 38 72
90 46 77
61 88 232
51 24 633
89 72 327
3 25 730
44 67 145
84 87 600
75 19 485
6 83 237
10 32 717
44 98 60
59 11 661
72 6 128
92 84 925
26 13 485
60 35 654
22 95 412
37 63 345
70 6 82
26 49 21
93 54 682
57 54 1
59 64 841
58 2 883
19 99 808
10 64 150
29 92 918
90 17 923
84 91 539
20 92 713
69 59 731
48 52 806
93 45 149
64 63 173
11 100 277
84 50 145
58 16 511
12 56 22
83 49 250
34 56 456
98 25 47
87 5 215
60 68 206
76 11 932
95 85 154
92 15 218
18 56 432
62 23 104
85 21 102
53 95 35
16 4 908
87 52 210
10 3 467
92 35 936
71 53 856
73 34 180
25 87 949
70 81 369
31 96 249
100 79 296
5 50 461
29 9 616
5 82 187
47 37 270
31 29 508
27 26 364
57 35 701
37 47 923
51 59 524
14 86 46
83 63 730
26 61 349
64 21 101
83 60 925
50 99 441
6 59 21
61 7 739
50 62 782
2 36 186
100 74 694
16 75 433
72 77 701
27 91 885
78 44 442
60 78 205
29 49 941
75 53 703
89 63 486
34 75 227
65 69 489
96 83 375
84 74 704
88 51 329
84 20 671
87 3 927
63 51 919
48 27 579
64 94 1
76 4 322
81 92 695
48 53 302
41 53 187
79 45 170
28 41 476
85 20 250
31 26 216
43 93 886
83 67 18
29 8 952
2 26 182
13 58 820
43 47 971
47 75 813
87 48 471
19 81 797
18 15 97
1 81 785
57 90 228
40 16 940
63 75 70
55 11 577
35 8 796
59 37 125
57 87 950
88 76 728
63 89 213
89 61 253
20 30 982
18 78 303
85 4 916
68 56 971
75 15 392
87 6 350
1 37 329
68 76 107
99 44 36
38 24 839
70 24 147
56 45 730
85 2 292
93 76 156
48 57 229
81 59 739
78 52 995
61 80 721
80 65 274
18 57 46
13 43 804
53 39 880
6 50 803
86 1 445
53 63 858
89 7 176
83 4 890
69 73 938
69 83 319
14 25 933
68 50 238
86 31 892
87 20 788
45 72 88
2 1 77
19 89 667
23 26 845
85 74 681
40 19 426
27 43 758
47 49 528
45 70 74
37 11 28
58 65 285
54 59 930
77 50 15
6 91 977
79 31 874
60 26 239
27 78 517
94 47 802
6 24 578
84 85 220
72 87 218
26 72 90
79 74 964
5 92 308
76 50 880
54 25 589
66 29 704
4 81 64
20 23 686
34 100 987
93 83 827
15 67 165
45 80 517
73 48 487
85 9 309
77 35 709
5 87 539
98 41 40
59 52 159
51 27 553
11 91 203
68 98 916
44 82 719
82 84 483
6 73 71
13 87 894
99 24 614
78 53 859
64 50 665
44 95 121
78 51 757
57 30 243
95 34 877
32 37 1000
54 40 516
52 91 724
83 69 622
29 50 383
64 31 180
13 21 74
55 98 417
19 29 577
50 18 189
89 55 769
98 58 566
67 46 307
30 29 522
42 21 747
83 9 33
8 51 700
46 90 247
15 70 361
20 34 536
30 32 388
30 51 986
98 67 795
4 29 81
13 47 52
62 98 106
48 62 800
2 14 962
3 53 405
100 1 295
69 21 426
57 62 156
61 85 139
68 37 450
72 31 399
81 66 354
86 10 117
35 60 676
71 34 977
81 95 870
7 74 372
81 57 256
1 3 944
19 32 876
80 74 923
66 76 746
10 53 102
12 17 783
42 73 480
40 13 715
35 76 70
35 66 347
48 65 55
10 73 557
47 100 291
10 95 16
9 59 734
9 6 229
43 74 72
47 40 465
23 34 865
33 9 931
37 19 184
81 63 442
53 35 286
24 87 695
31 23 218
17 89 437
64 97 247
31 99 52
67 82 434
62 75 612
58 31 706
61 23 842
55 69 235
55 4 61
70 53 473
3 5 754
20 11 801
6 22 710
48 4 948
79 71 365
85 79 64
5 47 672
22 57 840
87 98 447
26 71 532
21 7 336
17 21 354
61 74 154
90 3 677
54 83 924
78 43 555
94 68 334
90 98 269
74 72 832
12 35 493
92 95 720
21 5 342
15 48 506
39 72 425
56 22 809
96 50 761
40 43 510
84 39 490
83 92 588
92 1 8
57 65 517
99 60 807
1 77 831
31 20 731
28 54 329
92 89 899
14 57 612
98 94 907
25 14 448
7 79 580
78 5 202
60 1 702
67 89 576
15 41 873
38 62 888
17 91 420
99 14 351
59 2 739
76 47 414
41 73 205
65 47 300
52 41 333
64 61 511
45 90 942
58 92 154
79 26 389
65 44 902
47 91 129
15 31 334
47 18 463
77 90 548
1 76 725
100 72 237
71 66 824
62 13 579
61 57 911
26 22 833
19 41 199
100 80 671
69 58 683
22 53 52
98 90 780
99 47 617
53 9 195
27 88 599
56 26 445
75 91 119
64 86 511
13 89 145
41 17 404
86 62 853
96 34 202
14 55 643
51 43 470
1 18 314
25 70 547
21 27 378
34 49 147
16 84 139
16 81 2
86 20 936
1 85 139
75 7 821
67 59 191
28 53 79
21 41 40
39 46 4
73 90 898
16 9 900
65 76 829
58 60 155
13 2 509
71 69 353
15 47 943
87 45 185
85 3 521
63 39 685
10 6 100
38 94 742
46 85 754
8 6 733
18 64 442
95 73 643
19 17 910
59 24 948
63 5 138
54 38 559
25 4 657
73 10 268
68 34 230
88 74 444
12 30 696
83 30 630
66 22 957
41 76 497
17 59 790
17 19 125
84 52 411
56 37 70
63 42 605
63 19 839
85 30 104
51 35 808
38 35 363
64 26 313
89 88 400
19 92 902
34 54 570
60 99 815
94 90 436
91 25 129
45 59 82
58 9 961
49 68 649
74 64 286
11 34 661
24 41 508
5 99 242
15 43 78
54 15 212
54 91 512
22 35 103
75 83 4
30 4 380
9 13 146
69 91 907
22 41 609
78 19 205
53 3 727
88 23 423
75 17 967
61 87 954
34 66 974
77 25 899
68 20 91
15 20 644
7 28 280
10 61 396
92 61 611
58 48 511
100 42 331
14 19 962
39 8 794
64 87 955
16 67 686
51 62 162
40 91 95
50 63 69
75 94 518
90 97 776
44 63 132
87 82 378
89 62 935
42 71 35
56 89 191
